ts,pos_id,token_symbol,token_mint,token_program,is_token2022,token_extensions,exit_state,exit_reason,route_name,route_order,vsol_at_trigger,vsol_at_sell,migration_age,dex_id,pool_address,simulation_ok,simulation_error,custom_error_code,tx_sent,tx_sig,confirmed,confirm_error,jupiter_price_impact_pct,fallback_used,final_status,error_class,notes
2026-07-05T02:27:43,L1463e51,WLA,7YhDH6qgamcEXdZE4intFuuLxNeqZDfqj43BY5YJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,,,,,False,,,,failed,pumpswap_no_pool,pool_err:pumpswap_no_pool
2026-07-05T02:27:47,L1463e51,WLA,7YhDH6qgamcEXdZE4intFuuLxNeqZDfqj43BY5YJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,,,,,False,,,,failed,pumpswap_no_pool,pool_err:pumpswap_no_pool
2026-07-05T02:27:59,L872f3a7,LEAN,2dbPYPwi1LKgGpmksBUEFkptyeHRyJpKw58Xhvvypump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,,,,,False,,,,failed,pumpswap_no_pool,pool_err:pumpswap_no_pool
2026-07-05T02:28:58,L1463e51,WLA,7YhDH6qgamcEXdZE4intFuuLxNeqZDfqj43BY5YJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,,,,,False,,,,failed,pumpswap_no_pool,pool_err:pumpswap_no_pool
2026-07-05T02:29:00,L872f3a7,LEAN,2dbPYPwi1LKgGpmksBUEFkptyeHRyJpKw58Xhvvypump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,,,,,False,,,,failed,pumpswap_no_pool,pool_err:pumpswap_no_pool
2026-07-06T20:51:32,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T20:52:34,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T20:53:36,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T20:54:38,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T20:55:38,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T20:56:39,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T20:57:40,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T20:58:40,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T20:59:41,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:00:43,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:01:44,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:02:45,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:03:45,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:04:46,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:05:47,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:06:47,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:07:48,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:08:50,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:09:51,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:11:02,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:12:03,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:13:05,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:14:05,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:15:07,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:16:09,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:17:11,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:18:13,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:19:13,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:20:14,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:21:16,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:22:17,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:23:19,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:24:20,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:25:20,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:26:21,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:27:32,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:28:33,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:29:33,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:30:34,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:31:34,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:32:35,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:33:37,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:34:38,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:35:38,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:36:39,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:37:40,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:38:40,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:39:41,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:40:42,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:41:42,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:42:43,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:43:45,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:44:46,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
2026-07-06T21:45:48,L7c1fdda,ESCAPE,ENRydoUPGszMAgPQ8rJAcpASPdFzr1pHdyMyU3DJpump,,,,GRADUATED_PUMPSWAP,,PUMPSWAP_LOCAL,,,,,pumpfun,,False,pumpswap_bad_pool_layout,,,,False,,,,failed,pumpswap_bad_pool_layout,sim_failed:pumpswap_bad_pool_layout
